"id","legalese","entities","flesch","text"
124,0.173835125448029,1.92857142857143,0,"To this extend, the inclusion of work integration social enterprises (wises) should be taken in consideration since they endow the sector with, among others, concrete tools (trainings, technologies, information and communication technology -ict platforms, etc. ) reducing technological and skills gaps of wises hence stimulating a greater territorial response in terms of social innovation (i. e. "
260,0.211111111111111,1.75,0,"), either directly by europe or through imports. We can mention, for example, on the positive side the use of fallow land and the preferential support for organic farms, on the negative side the production of agricultural raw materials intended for the so-called biofuel. It is inadmissible that the money of european citizens and taxpayers continues to support a productivist agriculture which destroys irreplaceable common goods. "
229,0.201716738197425,1.69230769230769,0,"Even though they were present in the previous regulation (2008/1166), equidae are now absent from the list of animals to be counted. The horse industry wishes to challenge the commission on the damage to our industry regarding the abandonment of all statistical data, the disappearance of which in the more or less long term will lead to all knowledge of our sector of activity and all quantifications of the number of equidae kept in europe . This orientation, already denounced by our association since the adoption of regulation 2018/1091 (new eurostat regulation), weakens the agricultural position of horses, poses a risk of questioning its status and could, in the long term, further limit the access to the cap. "
186,0.191304347826087,2.66666666666667,0,"2compliance with paragraph 1 shall be ensured through technical solutions for the reception and processing of wi-fi data, data from global navigation satellite systems compatible and interoperable with at least the galileo system referred to in regulation (eu) no 1285/2013, and for the making available of that data for transmission in emergency communications. could be written in more open way while not omitting cell-id positioning: compliance with paragraph 1 shall be ensured through technical solutions for the reception and processing of cell-id positioning data, wi-fi data, and data from any global navigation satellite system, and for the making available of that data for transmission in emergency communications. "
165,0.18562874251497,4.66666666666667,0,"The standards community appreciate the role that metrology research plays in meeting the measurement-related needs of the standardisation process ensuring that the measurement needs are identified, verified and solutions implemented at an early stage in the process. Continued research in the european partnership on metrology under horizon europe, will underpin this. "
262,0.211206896551724,2.32,0,"In total, more than 200 international and national food ingredients companies (of which 22 % smes) are currently involved in the activities through direct membership or an association. 3-8% of eu specialty food ingredients manufacturers' turnover is dedicated to research and development, which makes the sector within the food industry at the cutting edge of research and innovation. This strong innovation-driven and science-based position in the food chain makes our business a key contributor to the competitiveness of the european food industry sector. "
194,0.193548387096774,1.33333333333333,0,"The main focus of this roadmap is on research, and consequently should include the main objectives of the strategic approach, where research is needed: (i) identify actions to be taken or further investigated to address the potential risks from pharmaceutical residues in the environment, not least to contribute to the union's action on combatting antimicrobial resistance; (ii) encourage innovation where it can help to address the risks, and promote the circular economy by facilitating the recycling of resources such as water, sewage sludge and manure; (iii) identify remaining knowledge gaps, and present possible solutions for filling them; we suggest to include following sentences into the text of the roadmap: a. Context, problem definition and subsidiarity check context the partnership would strongly support the key strategic value chain on smart health, blending healthcare and digital technologies, digital media, mobile devices and biomedical engineering but also the main objectives of the european union strategic approach to pharmaceuticals in the environment. Problem the initiative aims to tackle (e) the lack of information to understand and evaluate certain pharmaceuticals with regard to their environmental occurrence and the resulting levels of risk. "
20,0.113333333333333,1.5,0,"The controllability of kg/m² is complicated whereas the nb of subjects/m² is invoiced with the purchase invoices of subjects. - it is unfortunate that the age of the ""young poultry"" covered by the possible derogation of 5% non-organic food has not been defined in the future regulations, because there is a risk of distortions between member states and european consumers, whatever they may be, should not have this type of question to ask themselves (same for slow growing strain). - perching: length which seems much too long because too much influence in the building - depth of course: possible extension from 150 m to 350 m with consequent tree-type development (beyond 4/ha. "
102,0.164956590370955,1.56756756756757,0,"in coherence and complementarity with the already existing eu and global frameworks and indicators (sendai framework, paris agreement, agenda for humanity, eu action plan for resilience in crisis prone countries) as well as the wider scope of agenda 2030. b. include within its definition and understanding of ‘’resilience’’ the aspect of empowering individuals to cope effectively with the effects of disasters, conflicts and any situation of fragility, as empowering their communities to strengthen their resilient behaviours. "
63,0.147826086956522,3.83333333333333,0,"Therefore, any legislative measure that simplifies the interpretation of the law, favoring legal exports and combating illegal ones, is particularly appreciated by polieco. We also remember that there are plastic materials in agriculture that are made entirely from recycled plastic, for example we are promoting projects with territories with an agricultural vocation for the management of pipes and drip wings, therefore if the regulatory changes were to penalize recycling at km 0 and favor the export of waste to countries with less environmentally friendly plants and therefore with lower management costs we will create damage not only to the environment but also to the economic system that is represented in the consortium that will find itself without secondary raw materials or waste to recycle and reuse in its production cycle. The issue is particularly important for agricultural plastics because they are mostly made from a single material or polyethylene and therefore we believe it would be inconsistent with the objectives of the circular economy to ensure that this waste is sent around the world with dubious environmental purposes instead of favoring local recycling. "
254,0.209059233449477,8,0,"Pharmaledger is a private-public project consortium sponsored by the innovative medicines initiative (imi) and the european federation of pharmaceutical industries and associations (efpia) which have received funding from the european union’s horizon 2020 research and innovation programme under grant agreement no 853992. The consortium comprises of 29 public and private entities, including global pharmaceutical companies, technical, academia, research organisations, hospitals and patient representative organisations. The goal of pharmaledger is to provide a blockchain-enabled platform that supports the design and adoption of trusted and privacy-enabled healthcare solutions for data sharing while accelerating the delivery of innovation that benefits the entire ecosystem, from manufacturers to patients. "
212,0.197761194029851,1.5,0,"The reasons are as follows:-> the main goal of el is to provide for the safety of people in case of a mains power failure and an energy labelling wouldn´t add any value in the decision making process when looking for high quality and reliability el-> el luminaires are switched off most of the time anyway (with the exception of exit sign luminaires)-> exit sign luminaires need to be on all the time as well as particularly bright, in order to be visible also in bright environments and allow people to locate the escape route in an emergency situation; this is owed to their safety function but that is counteracting efficiency considerations to a degree (which is why they are exempt from the ecodesign regulation)-> el luminaires rely on batteries and other means of energy storage to operate in a mains failure situation; that means that those means of energy storage need to be fully charged at all times; the energy used for charging can´t be accounted forin an energy labelling scheme as it lacks a definition of efficacy in short: since there is both a lack of usefulness of energy labelling of el for the consumer as a decision aid, as well as a lack of a sensible definition of energy utilisation (e. g. efficacy) in the application area of el, i would urge the commission to consider an exemption of el in the energey labelling requirements directive. "
219,0.198662846227316,3.26666666666667,0,"Ares(2019)3625609 the spanish federation of associations of exporting producers of fruit, vegetables, flowers and live plants (fepex) considers it necessary to include phyllosticta citricarpa in the annex to the proposed delegated regulation that modifies regulation (eu) no. 2016/2031 and that establishes the list of priority pests. The group of experts of the european commission has eliminated phyllosticta citricarpa in the prioritization carried out, keeping only 19 of the 28 pests/pathogens selected by the commission in the efsa report regarding the impact on production losses and quality losses that these pests cause. "
40,0.133466839439274,2.73809523809524,0,"General evaluation of the presentation of the eu pact on migration and asylum. (Eng + esp + eus) vitoria-gasteiz, 2020 12 04 contribution of the basque government to the proposal for a regulation on the management of asylum and migration, of the european pact onmigration and asylum . Evaluation of the regulation by way of a conceptual contribution to the proposed asylum and migration management regulation, in the framework of the european pact on migration and asylum, the basque government formulates the following general evaluations. "
117,0.171503957783641,3.45454545454545,0,"Beforehand, it should be remembered that the efsa already prepared a report in which 28 harmful organisms are included, and yet in the proposal for the commission only collected 19, leaving the aforementioned phyllosticta citricarpa (cbs). It is absolutely necessary that phyllosticta citricarpa (cbs) be included in the proposed list for the following reasons:- the interceptions of this harmful organism at the ports of entry of the european union have skyrocketed in recent years, reaching 53 detections in 2018. Countries like south africa, brazil, argentina, uruguay and recently tunisia are increasing their citrus exports to the eu and along with them new pests and diseases are also entering us that put citrus production at risk in the european union. "
16,0.111111111111111,0,0,"Westag Getalit AG Hellweg 15 D-33378 Rheda-Wiedenbrück Date: 08 February 2019 Subject: Planned classification of titanium dioxide as carcinogenic Dear Sir or Madam, We were made aware by the Association of the German Wood-Based Panel Industry (VHI) that a draft regulation exists proposing the classification of titanium dioxide as carcinogenic. On your website it states under the heading, The Commission would like your opinion, that comments can be submitted for 4 weeks and will be considered in the finalization of the legislation. We highly welcome this opportunity and would like to use it in this case. "
191,0.192650334075724,2.3953488372093,0,"To determine the ownership of a robot or the mortgage charges that may exist on it, as well as who is finally responsible for the damages caused, the spanish registrars believe that the robots, the ai and their components should be registered in the legal registers. In accordance with the prior public consultation on the proposal for a regulation of the european parliament and of the council establishing harmonized rules on artificial intelligence (artificial intelligence law) and amending certain union legislative acts {sec(2021 ) 167 final} - {swd(2021) 84 final} - {swd(2021) 85 final} it is proposed that it be recommended, without prejudice to the inclusion of the former in the database provided for in article 60 of the proposal, the registration in national legal registers of both the artificial intelligence systems and the algorithms and other elements that compose them. In this sense, article 60 establishes that the commission, in collaboration with the member states, will create and maintain an eu database that must include the names and contact details of the natural persons responsible for the system registration and who have legal authority. "
2,0,0.5,0,"Italian rice farming in serious crisis. "
275,0.215017064846416,3.56666666666667,6.50302926327143,"9 industrial welcomes the european commission’s draft delegated directives relative to exemption 7(c). The proposed exemptions’ wording, applicability date and numbering for these exemptions, are coherent and consistent with the wording and numbering scheme used so far. The test & measurement coalition includes the seven leading companies in the category 9 industrial sector including agilent technologies, keysight technologies, anritsu, fluke corporation, keithley instruments, national instruments, and tektronix, representing roughly 60% of the global production of industrial test and measurement products. "
215,0.198369565217391,1.28571428571429,0,"The united nations and other international agencies recommend that public administrations should have warning systems as a tool to prevent corruption, and therefore to take early and immediate action to stop bad administrative practices, to correct the weaknesses of complex administrative processes, to eliminate hazards and to have a set of indicators helping verify the existence of actions that must be stopped, corrected or eliminated. In this regard, the widespread availability of digitised administrative information and the existence of computer applications and platforms which may lead to connections between different repositories in an immediate and automated way, are the basis for an anti-corruption warning system that the generalitat valenciana is launching in order to detect weaknesses, hazards and bad practice indicators. This computer system, which is complemented by other research instruments commonly used by the supervisory bodies, is articulated through algorithms (computer rules) developed using recorded corruption cases of which we know the modus operandi, the way they started and the administrative weaknesses used by the individuals involved. "
223,0.200626959247649,0.2,0,"The safety lighting fixtures themselves must already bear a series of markings and information prescribed by the en standards such as to highlight the autonomy, the functions envisaged, etc. while the possible new energy labeling of the light sources or the information of the latter possibly supplied jointly with that of the ""containing product"" would lead to confuse the user of these safety devices, leading them to favor the choice of those with the energy class of the highest source while the performance data to be taken into consideration for the purposes of safety of the service to be performed are other (i. e. "
281,0.202170801526718,1.41721854304636,20.1257386254128,". Uploaded at: . and . "
145,0.180952380952381,1.8,0,"It is our point of view, that the classification of fully supported abcp securitisations as other securitisation positions does not reflect the low risk profile of fully supported abcpsecuritisations compared to the more risk-sensitive approach of stssecuritizations. We therefore advocate that fully supported abcpsecuritisations should be treated similar to sts securitisations in thecommission's amendment proposal above, even if they did not achieve stsstatus. Please find attached our positionpaper. "
114,0.16986301369863,0.909090909090909,0,"It has the goal to provide a strong platform for supporting research and development of competence aiming at creating a basis for the development (research, technical development and innovation) of new and improved materials and speciality chemicals from forest-based resources. New materials from forest-based resources can not only replace petroleum-based plastics and other petroleum-based materials and lead to a reduced environmental impact but may also provide new materials with unique properties. However, this transition will require radical technological advances to meet the requirements for material properties, processability, price, etc. "
242,0.205655526992288,2.35714285714286,0,"Eurelectric represents the interests of the electricity industry in europe. Our work covers all major issues affecting our sector. Our members represent the electricity industry in over 30 european countries. "
265,0.212155191747028,2.5034965034965,0,"The proposal is not yet in line with the mandate given by the g20, the council and the european parliament to the basel committee not to lead to a significant increase in capital for all banking communities. The efficiency of our continent's economic financing model is at stake, as is its ability to compete on an equal footing with other geographical areas, at a time when the investment needs for the climate and digital revolutions are enormous. The banking sector is mobilised to ensure that the mandate of the final transposition of the basel agreements is fully respected, in a permanent manner, and is convinced that an increase in bank capital is not justified: the health crisis has proven the relevance of the banking model, and its ability to finance the economy without impacting its soundness. "
160,0.184210526315789,3.7,0,"This new possibility granted to the fisheries of the ors is the culmination of many years of exchanges between fishermen and the european authorities and it is essential to preserve this achievement in the post 2020 guidelines, in order to fully meet the needs expressed by the actors. fishing in the ors, particularly in terms of a better distribution of vessels between the coast and the open sea for the sustainable management of the resource and to occupy the maritime space in the face of the looters of iuu fishing. This evolution of the guidelines has been justified by the commission as follows: ""given the particular status of the outermost regions under article 349 of the treaty and the main challenges for their socio-economic development due to the specific factors listed in this article, in the framework of the follow-up to the communication from the commission on a renewed and strengthened strategic partnership with the outermost regions of the european union of 24 october 2017 which recognizes the role of sustainable fisheries for the development of the blue economy of these regions, and taking into account the positive contribution of cfp aid in the outermost regions, in particular the environmental sustainability of fishing activities, the economic, social and employment benefits, and the security of the food supply [ …]” the justification for this amendment to the guidelines is also based on the speech by the president of the commission jean-claude juncker during the conference of presidents of the ors on 27 october 2017 in cayenne where he noted the obsolescence of the shrimp vessels, the lack of adaptation to european standards for coastal fishing vessels and the lack of infrastructure dedicated to fishing, including minimum installations in terms of refrigeration: ""we are going to modernize the traditional sectors of fishing and agriculture, and we are going to ensure that the financial support for the renewal of the small fishing fleet is redesigned, including the state aid regime applied to the fishing sectors, because i have the impression that the rules we apply are rules that are not suitable for your regions. "
89,0.16,0.285714285714286,0,"Our organization onecub (www. onecub. com) offers a data-sharing intermediary solution. "
202,0.194736842105263,1.17647058823529,0,"What basically was leading to such an outcome were(i) poor understanding of the developing countries and their needs(ii) aid delivery modalities, particularly budget support, were generating negative perceptions of aid among population. Exaggeration with technical assistance, knowledge transfer and capacity building when there were almost no reforms in many countries(iii) was almost missing the key development element – investments in local and national infrastructure(iv) lack of proper attention to the reforms and development processes(v) lack of any support to constituency based representative organizations(vi) almost a complete lack of support for local authorities and for local level(vii) less sustainable support for civil society – civil society until now is lacking constituency and connections with the population(viii) project based approach to development - focusing on separate scarce unsustainable non-systemic projects(ix) lack of any serious attempts to make civil society and local governments an equal to the central government part in the development dialogue(x) were excessively targeted certain areas which are too far away from the realities of developing countries and too little were targeted key development issues – such as democracy, public administration, economic growth, business climate 3. Things have started to change after the brexit and after european commission determination to seek improvements and alternatives in both internal and external policies. "
90,0.160493827160494,1,0,"g. diesel locomotives, other internal combustion engines in construction machinery, but also in motor vehicles for a transitional period). As a further bridging technology, synthetic fuels can facilitate the transition to electrification, e. "
176,0.188389923329682,2.10526315789474,0,"Thank you very much. Arguments aevecar - ceees european just transition fund regulation march 11, 2020 aevecar and ceees are two national spanish associations that bring together more than 7,500 service stations out of the approximately 11,500 in the country. For the most part, our sector is made up of small and medium-sized family businesses, owners of one or several service stations and which provide direct employment to approximately 55,000 people. "
32,0.128695652173913,3.25,0,"The biggest challenge today is not speed but that the reconversion of the production system occurs on a global scale. There are six sectors to act on to contain global warming within the 1.5°c target: energy, industry, transport, construction, food consumption and more eco-sustainable individual behaviour. "
19,0.113207547169811,0.559322033898305,0,"Please see attached file. https: //www.vilaweb."
128,0.175438596491228,1.16666666666667,0,"These last are the subject of our current project mediterranean coobeeration: a network for beekeeping, biodiversity and food security. In particular, the project includes a research aimed to evaluate the importance of honey bee and other pollinators on the wild flora in degraded mediterranean areas (italy and tunisia). Field and laboratory trials were carried out about domestic and wild pollinators behaviour and activity, flora and pollinating insects biodiversity, pollination tests. "
279,0.199615507850048,2.02586206896552,19.1486455298486,"The opinion expressed in this note covers both the amla-proposal regulation and the proposal for a directive on the mechanisms to be put in place by the member states for the prevention of the use of the financial system for the purposes of money laundering or terrorist financing. Note of the french- and german-speaking bar association and flemish bar association of belgium on the commission’s package of legislative proposals to strengthen the eu’s rules on anti-money laundering and countering the financing of terrorism 05/10/2021 the “ordre des barreaux francophones et germanophone” (french- and german-speaking bar association) of belgium (avocats. Be) is the statutory umbrella organisation of the 10 french-speaking bars and the one german-speaking bar of belgium. "
135,0.177358490566038,1.2,0,"Eit climate-kic would like to stress the importance of adopting systemic methodologies and processes to enable deep societal transformations in regions that face a complex combination of interdependent risks and challenges in their low carbon transition. This requires a coherent just transition territorial planning process that considers other initiatives and plans developed to support local economies, including for instance smart specialisation strategies. Coherence is crucial not only with funding mechanisms under the cohesion policy, energy and industry decarbonization or climate strategies, but also with initiatives in all other sectors of the local economy including health, education, agriculture, social services, art, culture, transport, housing, food, natural resources, to name only a few. "
92,0.161290322580645,1,0,"We believe a programme of ongoing mentoring of local healthcare workers and support staff in the full spectrum of infectious and communicable diseases specifically related to the established epidemiology and conditions prevalent in emergency conditions, would incrementally empower local medical personnel to optimally treat their own resident populations (and possibly additional transitory populations due to emergency situations) from their own medical clinical resources, in addition to the obvious benefits of additional eu support. "
131,0.176068376068376,1.71428571428571,0,"Members of eare support the principles of voluntary, trustworthy and responsible data sharing and enhanced access to public sector data for european innovators that underpin the eu’s data governance act. However, the current text includes ambiguity that may create legal uncertainty and undermine trust in the proposed data sharing frameworks. We believe that the principles underlying the data governance act will encourage trustworthy and responsible data sharing and the re-use of public sector data in europe, which offers vast potential for economic growth and can help generate insights to address some of society’s biggest challenges, from healthcare to the environment. "
188,0.191489361702128,4,0,"Feedback on the rights, equality and citizenship programme is attached. II Ref. Ares(2017)2508426 - 22/05/2017 Interim evaluations of the Rights, Equality and Citizenship Programme Preliminary recommendations by Institut ftir Europdische Politik The IEP traditionally engages in a wide spectrum of activities. "
235,0.202857142857143,2.83333333333333,0,"laying down minimum requirements implementing the provisions of directive 2007/36/ec of the european parliament and of the council as regards shareholder identification, the transmission of information and the facilitation of the exercise of shareholders rights: article 2, paragraph 2: for the avoidance of any doubt, we suggest that the reference to “shareholder not being an intermediary” should be clarified or removed, as this implies that the issuer will prepare different types of information to be disclosed along the chain of intermediaries and that the intermediaries will disclose different information according to the classification of clients. Article 4, paragraph 2: for the sake of clarity, we suggest that, in addition to updates and cancellations, a reference to adjourned meetings is also included. Article 5, paragraph 1: we note that the current proposal seems to imply that global positions are registered in individual securities accounts and not only at global accounts, e. "
51,0.143968871595331,1.8,0,"Option 0 or 1will mitigate these problems, whereas strong control over compliance of software will lead to the following problems. It will prevent individuals from using alternative free software, which leads to:- shorter device longevity: with alternative software, such as openwrt, if the manufacturer's software cannot be updated, the hardware is not lost: this can be used to fight against obsolescence, and can revive a device (if the company that provides the software is bankrupt, or does not exist anymore)- this decrease in longevity will have ecological impacts- it will also prevent any uses of these devices for education or development, which would be a severe obstacle- decreased security: by blocking completely the upload of custom software, it will indeed fix security issues, however this brute force approach will lead to other security problems, as free software is usually more responsive to security faults, and if the device cannot be updated anymore for the reasons mentioned above the device could become a permanent security hole. I therefore believe that in order to mitigate these consequences, it would be wise to adopt option 0 or 1, or even better to create different categories for this type of equipment: critical equipment (such as the example used in the inception impact assessment of emergency equipment) that will follow 3(3)(i), and other equipment where there would be more freedom. "
285,0.193373901284652,1.62457337883959,23.8561323036084,". Our position amcham eu’s position on digital tax amcham eu speaks for american companies committed to europe on trade, investment and competitiveness issues. It aims to ensure a growth-orientated business and investment climate in europe. "
146,0.181360201511335,4.09090909090909,0,"Previously, it should be remembered that efsa already prepared in its day a report that includes 28 harmful organisms and yet in the commission proposal only 19 are included, leaving the aforementioned phyllosticta citricarpa (cbs). It is absolutely necessary that phyllosticta citricarpa (cbs) be included in the list proposed by for the following reasons:- interceptions of this harmful organism at european union ports of entry have skyrocketed in recent years. years, reaching 53 detections in 2018. "
25,0.117117117117117,1.33333333333333,0,"- so if we want to introduce food, more specifically wild animals, from an unprecedented environment, non-european country, where there are no rules nor checks such as in europe, then this can not be done for the well-being of our own health. -we understand that groups of the population want to officialise wild animals because they used to be fed there, but the risks are too big, in my opinion. "
266,0.212962962962963,0,0,"g. some basic safety information and information on where to find digital informations need to be in paper because digital form may not be accessible etc. "
115,0.17037037037037,1,0,"the nearly 13,000 included in daisie - . ) that are under suspicion, a second list (or specification of the previous ones derived from easin . ec. "
250,0.208191126279863,5.44444444444444,0,"The wbfsh believes in the single lifetime horse identification document and who should be allowed to issue it, as stipulate in eu regulation 262/2015: “the bodies issuing identification documents for registered equidae should be the organisations or associations which maintain or establish studbooks for registered equidae that are officially approved or recognised by the competent authority of a member state in accordance with decision 92/353/eec, or an official agency of the member state which manages the studbook in which the equine animal is entered or registered for breeding purposes in accordance with decision 96/78/ec. ” The wbfsh appeals to the eu commission & member states to maintain the right to issue passports for registered equidae for organisations or associations which are– officially approved or recognised in accordance with article 2(1) of decision 92/353/eec or by an official agency of a member state, which manages the studbook in which the equine animal has been entered or has been registered and is eligible for entry in accordance with decision 96/78/ec or– by a national branch of an international organisation or association which manages horses for competition or racing, supervised by the competent authority of the member state where it has its headquarters. Horse identification and traceability are of major importance during an age of globalisation where worldwide movement of horses for the purposes of sport & breeding as well as in the food industry is on the rise. "
290,0.123076923076923,1.33333333333333,28.6587179487179,"Moreover, in italy, varieties that are completely similar to basmati are already cultivated and available on the market. Finally, importing new varieties puts the risk of contamination due to the introduction of new weeds and pets. "
138,0.178423236514523,2.25,0,"In particular, the issue of public interventions in the field of social and health services assumes particular importance since on the one hand these services are the result of a social protection policy involving the primary needs of the most vulnerable sections of the population and on the other, in consideration of the wide typology of interventions involved, they are getting to know a progressive opening towards forms of market which could, in some cases, connote their economic nature. These reasons led italy, already on the occasion of the meeting of the sam group held in malta in may 2017, to reiterate the opportunity to open a comparison between the member countries and between them and the commission on the verification of the he regulation of sgei applied to services provided in the social and health sector. We therefore believe that the path undertaken by the commission with the proposal of the road map is an opportunity to usefully focus attention on issues relating to services for children, to assistance and social inclusion of the weakest groups, to services rendered in the field of vocational training and employment services or those rendered in the subsidized public housing sector, just to name a few. "
198,0.194217939214233,3.47368421052632,0,"Food and beverage and agriculture sectors: we underline the importance of the food & beverage products (see footnote 7 of the proposed roadmap). As discussed in our supporting document, an initiative at the eu level is necessary to engage the multinational companies concerned by products in these sectors (agriculture, crop trade, food & beverage, supermarkets) and we suggest that this initiative be led by dg sante. Agricultural and rural development policies: espp considers that the circular economy in food & beverage products should be better supported through cap/rdf (eu agriculture and rural development funding), including e. "
205,0.195530726256983,0.4,0,"Now results are already observed on surface waters, however the legal context has changed and we think it's time to simplify wihtout giving up environnement goals. So we support such suggestions:- priorizing obligation of results (and not only obligation of means)- set national target in order to achieve good status for surface, ground or coastal waters. - leaving the member state some room for manoeuvre, and a large margin of judgement in the target. "
149,0.182509505703422,0.444444444444444,0,"The components of cranberry are flavonoids, anthocyanidins and proanthocyanidins (pac). Numerous articles, meta-analyses, studies and scientific publications describe that cranberry notably blocks the adhesion of e-coli bacteria to the epithelial cells of the urothelium, as well as their proliferation (see the attached file). attach to the urothelium, there are the following possibilities:- recourse to antibiotics, which physiologically and metabolically act directly on the pathogens by irreversible actions leading to the inevitable destruction of the pathogenic agent, while increasing the risk of formation of a resistance of the germ to the antibiotic, or- use of other substances, which also act directly on the pathogenic agents without however establishing covalent bonds with the pathogenic agents but which actively prevent them from binding to urothelium, do not kill pathogens and therefore do not force them to defend themselves by developing resistance. "
286,0.293103448275862,3.5,24.2448275862069,"We trust that the presented comments and proposals will be taken into account in the course of further legislative work on the draft in question. Sopot, 1 September 2021 Ref. ZA2/000974/2021 To: European Commission Dear Sir or Madam, In connection with the publication on the European Commission s website of the draft directive of the European Parliament and Council on consumer credit (2021/0171 (COD)), the National Credit Union (Kasa Krajowa)—an organization representing all operating Savings and Credit Cooperative Unions in Poland—wishes to submit the following comments. "
116,0.171428571428571,1.46153846153846,0,"Giving a prominent role to renewable liquid fuels would create a solid foundation for reaching them. To that end, the eu should fully maximise the tools it has on hand for decarbonisation and de-fossilisation. Technology neutrality must be at the forefront of this ambitious package and all renewable and sustainable fuels, including electricity, must be able to contribute on the basis of an objective well-to-wheel measurement. "
71,0.152173913043478,0,0,"the creation of rules made complex by case management makes it easier to use the loopholes of regulation to circumvent its spirit. the origin of the primary ingredient must always be made mandatory, regardless of brands more or less indicative of the origin of the product. it may be that in some cases this indication is a useless addition, which doubles information, but in this case it does not seem to me to be harmful in any way for consumers. "
33,0.128887353144437,3.20481927710843,0,"By gary g. Kohls, md . vaccine manufacturer shall be liable…for damages arising from a vaccine-related injury or death. "
239,0.204982517482517,2.09090909090909,0,". Maintain supportive and complementary role of european social policy and respect diversity of national social systems – instead of appropriating competences by extending qualified majority voting bda position on commission initiative to extend qualified majority voting in european social policy 16 january 2019 initiative announced by the european which heads of state and government commission committed in the solemn “rome declaration” of 25 march 2017: in its work programme for 2019, the european commission announced an “a social europe: a union which, based initiative to extend qualified majority voting in on sustainable growth, promotes the area of eu social policy. On 20 economic and social progress as well as december 2018, it presented a roadmap with cohesion and convergence, while the title “more efficient law-making in social upholding the integrity of the internal policy: identification of areas for an enhanced market; a union taking into account the move to qualified majority voting” in which it diversity of national systems and the key substantiates and elaborates on the initiative role of social partners; a union which planned for early 2019. "
13,0.104508196721311,1.125,0,"Against all types of crimes that can be committed to the system of civil life of men and of the states and to the economy: from depeller to drug dealers, from the mafious system, to corruption, to brickbacks, to undertaking work, to tax evasion, from the massacre of the lands of fireworks to the unlawful dumpings to the male deal for the slave trafficking; to the sale of armaments; to the sale of children into prostitution; i think it couldn't be bad to launch the network to promote a renewal of a monetary system, the removal of the historical system to which we are certainly linked ""others even more and we know well why"" but it was a method, it has it has been supported for many years and has been able to facilitate our commercial exchange - cash is no longer a system that can work if we want to get things done well and done according to card traceability criteria. With traceability, a lot can be done to eliminate all those tortures and crimes that are dark and ghost today. A good reorganization reform of the banking system linked to handling, user safety and acquisition according to revenue estimation criteria and compartmental plots, finance, administration controllers. "
270,0.25,2.5,0,"where such changes involve competent authorities other than those concerned in the original notification, a new notification shall be submitted unquote bring to your attention that this art. is restricting any flexibility in transport, which is not realistic therefore to allow adding a new country/competent authority to be notified without the need to open a new notification (thus within the original valid one) would simply the whole process for all parties including competent authorities rgds paola staiano. "
112,0.168674698795181,0.5,0,"In fact, as already explained, the support measures (including economic ones) allocated by the eu often favor recipients with large infrastructures (and availability) - often also thanks to mafia infiltration - to the detriment of the micro-enterprise, which remains thus, constantly cut off from aid, from the possibility of accessing agricultural and rural support measures. "
109,0.167042889390519,2,0,"These improvements, properly channeled towards the realities of sparsely populated areas, can represent a great opportunity if both the state and the autonomous communities and local administrations have the political will, strategic vision and have the technical capabilities to apply it to their most fragile territories. Unfortunately we are very much afraid that, precisely due to the low population weight and limited capacity of influence in the national and even regional context of our states, sparsely populated areas will not have any opportunity to get our authorities to apply the possibilities and advantages mentioned above to our very serious problem. It is, therefore, necessary that the regulations of the funds themselves unequivocally and explicitly establish the need to apply the measures and resources that the eu makes available to confront the harsh consequences that demographic change has in the rural world, especially in those areas they have been suffering from it since long before the eu began to talk about this phenomenon. "
276,0.215017064846416,3.6,6.50302926327143,"9 industrial welcomes the european commission’s draft delegated directives relative to exemptions 6 (c). The proposed exemptions’ wording, applicability date and numbering for these exemptions, are coherent and consistent with the wording and numbering scheme used so far. The test & measurement coalition includes the seven leading companies in the category 9 industrial sector including agilent technologies, keysight technologies, anritsu, fluke corporation, keithley instruments, national instruments, and tektronix, representing roughly 60% of the global production of industrial test and measurement products. "
12,0.102310231023102,1,0,"It is not becouse we are agains change in the programme, it changed several time in this years, the social condition change and the aims of youngsters and organization changed so change can be usefull and positeve, but for the main goal of evs to involve people with less opportunities or also people that have not so developed skills or experiences abroad in our opinion is fundamentsl to mantaine a structure (sending organizatiuon , pre departure preparation, monitoring of volunteers , mentor abroad and so on ) that can help this process in all the phase , and expecially in the pre phase to informa , involve and prepare youngsters about evs experience. Moreover at practical level during this year were in contact with several youngsters that registered theirself in ecs portal , and almost all answer us that the done it just becouse they ear about the general possibility to found a job or in some case an experience aborad. In many case are people that already done evs (normally ex evs volunteer are more sensyblized about this possibilities) or not interested at all to evs. "
268,0.213675213675214,2.5,0,"considers that as the eu mrv of shipping emissions and the data collection system of international maritime organization are developed based on the same principles of the shipping sector and their technical scope is common in monitoring, reporting, verifying and finally reducing the emissions of co2, the full alignment between them is the only way that can assure feasibility, cost effectiveness and efficiency. It seems to us that even though the two systems need time to be compared and analysed as the legal framework for the global system is not yet completed, their purpose is the same, and therefore, it is of paramount importance to save additional administrative burdens and double reporting requirements. "
