"id","text","entropy","legalese","entities","flesch","overlap","classification1","classification2","classification3","classification4","classification5"
"F25156","The new classification proposal of tio2 is neither an efficient, nor a proportionate risk management option and therefore infringes the principle of proportionality. Certain hazards cannot be addressed by classification and labelling, particularly where they relate to a mere physical form rather than to the chemical nature of a substance. The proposed classification is indeed based only on a non-substance specific dust effect. Such effect has only been observed with one laboratory animal species at high doses and not been observed in workers involved in the manufacturing of tio2. Exposure to tio2 dust would typically apply in the workplace, for which national oels are already in place in a majority of member states. Eu workers are protected by occupational health regulations against dust. If dust effects were to be included into clp, the scope of what could be classified and labelled will be considerably extended with an automatic domino effect on many other legislations. Classification would then greatly increase the amount of hazardous waste (600-700 kt for plastics), which would burden both plastic producers, downstream users, waste owners and recyclers. This classification will create uncertainty at consumer level where no exposure to dust is expected from plastics article and pressure for substitution (even a limited switch will cause damages in the supply chain : e. g. 5% of the turnover related to plastics articles containing tio2 is already 13,5 billion a and 1% loss of employment 15,000 workers).",6.77355304301632,0.147058823529412,1.22222222222222,29.4417805671781,FALSE,NA,NA,NA,NA,NA
"F10284","Which means there is no real justice either. Any state with so little democratic values should not be part of eu or, at least, it should be challenged. Unfortunately, no actions are taken and eu image is getting damaged. As a result, european citizens are becoming disappointed because eu principles do not seem credible any more.",5.02688883854345,0.125,1,55.15,TRUE,NA,NA,NA,NA,NA
"F471872","Piaggio aviation spa, currently under receivership, is the type certificate holder of the aircraft p. 180 series a models avanti and avanti ii - as per tcds easa a. 059. The p180 series airplanes can carry up to 9 passengers and have a mtow of 12100 lbs. They have been manufactured since the entry into service date in limited numbers and we can anticipate that the production rate will remain low in terms of manufactured airplanes also for the years to come. Based on the above we kindly ask to include for permanent exemption the piaggio / p180 series - models avanti and avanti ii - in the annex i of the document part-2019-293409v.",5.58425522364935,0.144144144144144,1.25,50.9236216216217,TRUE,NA,NA,NA,NA,NA
"F221808","Free software: to control technology, you have to be able to control the software. This only is possible with free and open source software. So if you want to have a transparent and trustworthy device, you need to make the software running on it free software. But any device affected by article 3(3)(i) will only allow the installation of software authorised by the manufacturer. It is unlikely that a manufacturer will certify all the available software for your device which suits your needs. Having these gatekeepers with their particular interests will make using free software on radio devices hard. Security: radio equipment like smartphones, routers, or smart home devices are highly sensitive parts of our lives. Unfortunately, many manufacturers sacrifice security for lower costs. For many devices there is better software which protects data and still offers equal or even better functionality. If such manufacturers do not even care for security, will they even allow running other (free and open source) software on their products? Fair competition: if you donat like a certain product, you can use another one from a different manufacturer. If you donat find any device suiting your requirements, you can (help) establish a new competitor that e. g. enables user freedom.",6.393199505387,0.120772946859903,0.166666666666667,41.7871195652174,FALSE,NA,NA,NA,NA,NA
"F7112","Purdy and tully, 58 hyde road, paignton, devon. Tq4 5by response to eu commission consultation on draft regulations for the implementation of an eu system for traceability and security features (articles 15 and 16 of the tobacco products directive 2014/14/eu (tpd)) introduction. Purdy and tully is a member of aits (association of independent tobacco specialists) who represent 80 specialist tobacconists in the uk. A specialist tobacconist is defined in the uk in the tobacco advertising and promotions act 2002 section 6 (3) as the following: aa specialist tobacconist is a shop selling tobacco products by retail (whether or not it also sells other things) more than half of whose sales on the premises in question derive from the sale of cigars, snuff, pipe tobacco and smoking accessories. a Therefore a majority of sales in our shop do not include cigarettes or rolling tobacco, but are sales of other tobacco products (otp) such as cigars, pipe tobacco and snuff. The suppliers of the otpas are small independent businesses who would find these onerous and costly regulations impossible to implement. If our shop was unable to purchase these otpas then our shop will close and all employees would lose their job.",6.22025499169697,0.155,2.42857142857143,33.169,FALSE,NA,NA,NA,NA,NA
"F2912","When spending money on that it has to be done right, not half-hearted. High-performance computing is a necessary infrastructure for a lot of different research activities. And equally important to maintain a technological edge versus competing highly developed countries. It is a pity though, that all european countries have let their computer industry dwindle down. So the cpus as hearts of the future supercomputers probably will have to be imported for many years to come. Nevertheless at least the capability to combine such components with other parts to high performance computers and to develop efficient operating systems to run such computers is very important. Especially since computers that are bought including their operating system software most likely will contain backdoors for security agencies of other countries. Taking a european approach on operating system and internet connectivity hardware might help to block out back doors buried inside the cpu hardware that is being bought.",6.42123649568628,0.2,0.5,33.7977620967742,FALSE,NA,NA,NA,NA,NA
"F8568","In addition, there are too many controversies about adjuvants, which for some would be toxic only for animals but not for humans? ""The obligation is when you know that you can no longer convince anyone"" . especially since we know that without obligation, vaccination coverage is around 90%, and how can we reassure by obligation? A minimum of medical examinations should be mandatory before any vaccination and hla typing should be part of it.",5.20280353209694,0.10958904109589,0.25,33.7969406392694,TRUE,NA,NA,NA,NA,NA
"F18131","Following a standardisation process we hope to see more investments and confidence from public authority within the its ecosystem. C-its will play a major role in the mobility of the future and be a huge contributor to the ongoing battle for our climate.",4.63753751126605,0.159090909090909,0,38.3777272727273,FALSE,NA,NA,NA,NA,NA
"F11023","As an accompanying statement mpa would like to highlight that the commission took the right approach in the september communication on tackling illegal content online. The baseline option/voluntary compliance by online platforms is our preferred policy option at this point in time. Absent voluntary compliance, legislative intervention to address the abovementioned issues in a horizontal manner will need to be considered. Motion picture association . Register id number in eu registry of interest representatives: 95201401713-39 commission inception impact assessment: measures to further improve the effectiveness of the fight against illegal content online1 introduction the motion picture association (mpa)2 welcomes the opportunity to submit a response to the commissionas inception impact assessment. The mpa welcomes the recognition by the commission that the responsibility for ensuring copyright content is not available on platforms rests with the platforms. To that end, platforms should take a range of measures. It is not sufficient that these measures are simply reactive, there must also be effective proactive measures put in place. There are a range of measures platforms can take, including content filtering. The measures taken must be effectively implemented and adequate mechanisms for measuring their impact must be conceived. At the outset, we highlight our three key points, which we subsequently expand on.",6.49229819341667,0.261904761904762,0.636363636363636,28.732012987013,FALSE,NA,NA,NA,NA,NA
"F1966077","New energy coalition is active in the development of the first european hydrogen valley in the north netherlands, and projects focussed on the production, transport and utilization of green hydrogen in industry, built environment, mobility and grid balancing. Nec advocates the development of hydrogen as an important future oriented zero emission energy carrier contributing to the goals set out in the european green deal. Nec promotes the innovations in - large scale - electricity storage and hydrogen infrastructure projects. The draft revised ten-e regulation in our opinion addresses many relevant issues, especially that hydrogen infrastructure and the regulatory incentives for electricity storage and hydrogen storage projects will become included. A particular aspect for serious reconsideration is related to requirement of the cross-border cost allocation process (cbca hereafter) for these innovative storage projects. This needs to be completed before a project can be considered for cef works funding. The administrative burden combined with the degree of uncertainty related to the timing aspects of the project implementation are a major risk to financing these highly innovative projects. The energy storage projects proposed by corre energy clearly indicate significant benefits generated by the cost benefit analyses (cbaas), for the member state of the energy storage location as well as the other involved member states.",6.41718469068133,0.260663507109005,0.875,10.864375,FALSE,NA,NA,NA,NA,NA
"F2847146","In the upcoming legislative process, it is essential not to dilute these measures - where they are risk-adequate. However, where this is appropriate for reasons of risk sensitivity or consistency of the regulatory framework, the proposed provisions should also be extended. Since transitional arrangements will merely postpone the negative effects associated with the implementation of basel iii, they should be granted until the underlying problems have been solved. Several problems associated with the eu commission's proposal for implementing the of can be solved most easily within the framework of a so-called ""parallel stacks approach"". At least, it should be ensured that neither the o-sii buffer nor the p2g increase because of the of. We welcome the proposal to allow banks until the end of 2032, when calculating the of, to count exposures to unrated corporates under the standardised approach (crsa) that have been assigned a probability of default of up to 0. 5% under the irba with a risk weight (rw) of 65%. We believe that certain exposures to corporates that must be allocated to the exposure class ""exposures secured by real estate"" in the crsa (article 126(1)(b) and 126(2)) should also be covered by this rule.",6.34078513714455,0.188118811881188,0.875,37.2430198019802,FALSE,NA,NA,NA,NA,NA
"F1431954","Jan 2021 a consultancy response to the eu crypto- assets regulation sofia crypto meetup table of contents i. Eu crypto-asset regulation is welcome, 03 except when it could threaten innovation 05 complete ban on defi? Alternative to the 08 traditional financial system ii. Aml rules - not 10 coherent with the nature of crypto-assets 12 iii. How can we move forward? 13 conclusion 14 aknowledgments consultancy response // jan 2021 sofia crypto meetup founded in 2016, sofia crypto meetup is a community of more than 4600 members who share a common interest in cryptocurrencies, blockchain technology, and dlt. It is the largest and most active blockchain community in bulgaria and its members include entrepreneurs, business owners, professional traders and fund managers, retail investors, developers, miners, designers, and marketeers. I. Eu crypto-asset regulation is welcome, except when it could threaten innovation : the bulgarian crypto community is delighted by the constantly growing interest in crypto-assets and blockchain-based systems. It is evidence that this new type of financial technology, its trust- maximizing nature, transparent approach to monetary policy, and natively incorporated game-theoretical incentives are becoming increasingly valuable for both businesses and individuals. It is only natural that governments and their regulatory arms take an interest in as well.",6.5374672886429,0.215311004784689,1.6,24.4217703349283,FALSE,NA,NA,NA,NA,NA
"F812","However, we are particularly concerned by two issues:- firstly, the extension of rde to measure pn emissions must be implemented without delay under the proposed timetable, i. e. 2017 for new types and 2018 for all new vehicles. Any slippage of either of these dates is unacceptable and would lead to delaying urgent investment needed to ensure the growing fleet of direct gasoline injection petrol cars meets the euro 6 limit on the road. - secondly, both the actual rde test results and the maximum declared values for manufacturers must be made available in the public database in line with the commission proposal. Any weakening of these important access to data provisions will seriously undermine rde 3 and public information. There are orders of magnitude difference in emissions for vehicles fitted with gasoline particle filters and not, and drivers should be provided with this information. T&e considers the current draft text of the proposed 3rd rde package to be the minimum acceptable to be effective. If there is any further weakening of the text during discussions in tcmv on the 20th december, t&e and many other stakeholders, including possibly the european parliament; will have legitimate concerns as to the suitability of the new regulation and whether we should seek to have it rejected.",6.61795085928829,0.177570093457944,1.28571428571429,23.5716510903427,FALSE,NA,NA,NA,NA,NA
"F465596","Draft delegated regulation: animal disease notification, reporting, surveillance, eradication and disease-free status feedback provided by ornamental fish international (ofi), the netherlands reference document commission delegated regulation (eu) . /. Of xxx supplementing regulation (eu) 2016/429 of the european parliament and of the council as regards rules for surveillance, eradication programmes, and disease-free status for certain listed and emerging diseases . 2019-3615405_en 1 july 2019 1 statement ofi- representing the ornamental fish industry would like to comment on this draft delegated regulation and more particularly to the section dedicated to ""aquatic animals, with the annex iv- specific requirements as regards diseases of aquatic animals"" - with the annex iv- aspecific requirements as regards diseases of aquatic animals"". Page 60""- and more particularly its chapter 1 seems to challenge the provision the ornamental sector has had up to know throughout regulation (eu) 2016/429 of the european parliament and of the council of 9 march 2016 on member stateas exemption for approval. As per regulation 2016/429, amember states may exempt from the obligation to apply for approval aquaculture establishments keeping aquaculture animals for ornamental purposes in closed facilitiesa. Can the european commission confirm that this draft delegated regulation as presented today a acommission delegated regulation (eu) .",6.13495035600344,0.299019607843137,1.71428571428571,0,FALSE,NA,NA,NA,NA,NA
"F9790","My rivers, my land, vegetables and agricultural and livestock products, my drinking water, my blood and my daughter's blood are contaminated with pfas. I believe that the limits for perfluoroalkyl substances proposed in the revision of the drinking water directive (recast 2017) are not sufficient to protect my health and that of my family. I say this because limits such as those proposed in the directive, applied to the aqueducts of the veneto region, have not prevented pfas from accumulating in my blood and in that of my children. I can confirm what i say with official analysis. Yours would therefore be an ineffective directive to deal with the contamination of the environment and human beings. I therefore ask you to concretely apply the precautionary principle and define pfas limits close to zero in drinking water. Please also consider the fact that all the world's fish fauna is widely contaminated by these substances, with the consequences this entails for human nutrition and that the problem tends to expand and increase in the coming years. For these very obvious reasons, i deem it appropriate that the production and use of all perfluorates be banned forever and that the entire class of molecules be included among those contemplated in the stockholm convention.",6.33522929328123,0.176190476190476,0.5,39.5941071428572,TRUE,NA,NA,NA,NA,NA
"F8899","Anetra today comprises almost 1000 member companies whose interests it duly represents at national level across all key institutions in the road transport sector, amongst others in the national road transport council and the national road transport committee. Anetra, representing the interests of its member transports companies, endorses the necessity of a liberalised european transport system and therefore hereby wishes to express its full support to the commission proposal for amendment of regulation 1073/2009. We share the view of the european commission that the key objective of regulation 1073/2009 a to provide a sustainable alternative to the use of private cars as means of transport a has only been partially achieved. In example, in spain the existing concessions based system imposes significant administrative and economic barriers that largely prevent new companies from entering the national bus transport market and that thereby also impact negatively on the development of interurban transport. With a view to the outlined situation we welcome the commission proposal for amendment of regulation 1073/2009, in fact we believe that in the area of road passenger transport, duly applying the principles of subsidiarity and proportionality, the creation of a level european playing field may only be achieved by a european regulation creating harmonized and unified common rules.",6.32446702093005,0.295238095238095,2.8,1.45071428571433,FALSE,NA,NA,NA,NA,NA
"F1566729","We welcome the proposed regulation strengthening europeas preparedness against serious cross-border health threats, and believe that it can be improved further to ensure it delivers on its objectives. The new mechanisms and governance structure created, should build on the covid-19 lessons learned, and provide for clear procedures and allocation of responsibilities. They should aim to ensure free movement of medical countermeasures and essential workers in emergency situations, and should support sustained supply of active pharmaceutical ingredients and finished products, by reinforcing coordinated actions by member states, and by avoiding unilateral and uncoordinated decisions. Continued and proactive dialogue between eu authorities and manufacturers during the pandemic has proven successful in, among others, detecting challenges related to the supply of medical countermeasures, as well as identifying policy options to address such challenges. Efpia, therefore, believes that to enhance informed decision-making and improve eu-wide coordination, the health security committee (art. 4) and the advisory committee on public health emergencies (art. 24) should be allowed to consult stakeholders, including manufacturers, on specific topics relevant to the committeesa activities and decisions. This could be done, for example, via the creation of a dedicated stakeholder group, and in coordination with the upcoming health emergency response authority.",6.78700222510801,0.25,0.714285714285714,0,TRUE,NA,NA,NA,NA,NA
"F10616","Why then motivate consumers to buy them? But still, i present my idea of filling the fpc: a) the selected price/100km comparison method is apparently the only correct one, so i support its choice b) at the eu level, a ""mega table"" will be created and operated, each line representing a unique model of a car sold in the eu. Even the same model with the same engine can have more lines, because a new model year can mean a slightly modified gearbox or other precautions leading to a change in consumption according to wltp. The data in the ""mega table"" must be provided by manufacturers and importers together with a document on the result of the wltp test. Creating this ""mega table"" at the national level is pointless, it would create 27 times the same thing c) the basis of ""national information pages"" can also be created at the eu level. From a calculation point of view, this basis should allow regular quarterly entry of the average price of fuels (diesel, gasoline, lpg, cng, electricity, hydrogen), maintenance of historical (quarterly) data and setting of customer selection of several cars for comparison (including a graph of cost development for several previous quarter).",6.48303769970171,0.152709359605911,0.666666666666667,31.2163341543514,FALSE,NA,NA,NA,NA,NA
"F15298","11. 2018 act review motors (lot 30) sew-eurodrive gmbh & co kg, bruchsal (germany) article clause/ line figure/ type of comments proposed change subclause number table comment1 (e. g. 3. 1) (e. g. 17) (e. g. Table 1) 3 13 te iec en 60079-7:2015 defines only increased safety aother explosion-protected motora means a motor intended for use in motor in aex eba and aex ec. a explosive atmospheres and certified aex eca as defined in standard iec en aex tba and aex tc a are defined in iec en 60079- 60079-7:2015 or aex tba or aex tca as defined in standard iec en 60079- 31:2014. 31:2014 or aex dba or aex dca defined in iec en 60079-1:2014. Finally it will be helpful to mention and define the status of the aex dba or aex dca defined in iec en 60079-1:2014. 4 3. (c) ed / te 1. The term ""vsds integrated in products"" has not (c) vsds placed on the market not later than 1 july 2029 as substitute for been specified for vsds up to now, only for motors. identical vsds integrated in products and placed on the market no later general ruling and interpretation uncertain. than 1 july 2022 15 january 2021.",5.97481259868348,0.188679245283019,2.75,48.4612893081761,FALSE,NA,NA,NA,NA,NA
"F2906750","We agree with the european commissionas objective to improve the accuracy of information about sources of methane emissions and to seek to reduce emissions. In general, we are concerned that the regulation in large parts establishes unnecessary measurement, verification, leak detection, reporting activities and new service industries with corresponding cost to the industry and consumers but with no environmental benefit, thereby not being in line with the better regulation principles. Whilst we accept cost for methane emission reduction in general, such activities should be based on an assessment of a source emission potential and possibility for occurrence (i. e. risk-based). Consideration must be given also to divergent costs and challenges faced by all operations in fulfilling the obligations. With regard to the monitoring, reporting and verification (mrv), the proposed regulation in parts undermines the objective of the establishment of comparable global methane emission data by redefining some of the key terms of the ogmp 2. 0 reporting framework. In particular, the terms aquantificationa and ameasurementa are at times used interchangeably and should better reflect the flexibilities of the ogmp 2. 0 framework, including materiality provisions, which consider technology, safety, security, and other challenges in meeting framework expectations. The regulation should also establish criteria which guide the future development of delegated acts on the applicability of the international methane emissions quantification and measurement standards.",6.62344197040709,0.241071428571429,0.625,3.26660714285717,FALSE,NA,NA,NA,NA,NA
"F11837","We would like to highlight the specificity of food products and food packaging in the context of product policy. As fast-moving consumer goods, food & food packaging products are a very relevant category for the commissionas further work on eu product policy. Indeed, food packaging must respond to two logics:1) circular design, which means promoting recycling of materials and reuse of products. In this respect, permanent materials which retain their full properties even when recycled multiple times should be rewarded. Only these materials can avoid extraction of virgin materials once produced. 2) food safety, to ensure product safety for the end-consumer and maintain high levels of human health. That is why we call for a product policy that is firmly aligned with the principles of a non-toxic environment in the eu. Specific comments on the product environmental footprint: feve has been directly involved in the elaboration of 5 pilots (on wine, packed water, beer, olive oil and dairy products). From this experience, we can raise the following points:- future action based on the pilot phase of the product environmental footprint (pef) must be carefully assessed. - life cycle assessment (lca) is not a static nor final methodology, it requires constant scientific and operational improvement.",6.46624691947497,0.20873786407767,0.4,32.0327305825243,FALSE,NA,NA,NA,NA,NA
"F7324","We believe that it perfectly analyzes the keys to the barriers that currently exist to reuse public sector information and we agree that it is necessary to give a new impetus to advance and improve reuse. However, there are some aspects of it that concern us and to which attention must be drawn as they may harm our sector. Within the proposals for revision of the directive there are 2 in which we do not agree and they are: 1- extend the scope of application to public sector companies that carry out commercial or industrial activity. In this section it should be taken into account that currently in spain there are companies that may be included in the public sector but that do not carry out a public function and if a commercial activity, in this case many of the so-called state mercantile companies are included. Many of these companies compete in the market on equal terms and it would be very negative for them if the information or part of the information that they now market had to be made available for reuse because they are included in the directive, as is proposed in the document. 2- extend the scope of application to data held by private companies so that the public sector can reuse them.",6.06637444830462,0.165137614678899,0.285714285714286,29.4718256880734,FALSE,NA,NA,NA,NA,NA
"F16620","Fna representatives express their thanks for being given the opportunity of once again making submissions on the evaluation roadmap and make the following comments so as to improve the evaluation purpose and scope. To this end they propose to focus on citizensa experience, small and medium sized businesses (smes)a losses and the european parliament willingness to be more empowered, in order to remediate the weaknesses brought to light through the frauds, scandals and significant distortions of competition. The complete feedback is enclosed. . Fna's co tri utio o ore effi ie t law-making in the field of taxation: identification of areas for a move to qualified majority voting (qmv) summary areviewing the evaluation roadmap afocusing on itize s' experie e, small and medium sized usi esses' losses and the european parliament willingness to remediate tax frauds and significant distortions of competition a sharing fna's i put i fighti g agai st carousel fraud. Brief report of the meeting with commissioner pierre moscovici in the enclosed annex aagreeing reasons and method to transition to qmv decision-making at eu level fna's co tri utio o ore effi ie t law-making in the field of taxation: identification of areas for a move to qualified majority voting (qmv) federation of craft businesses in the automotive sector and in mobility services (fna) would like to thank the authors of the evaluation roadmap to trigger a debate and explore possibilities for moving to qualified majority voting (qmv) in taxation.",6.64995420473583,0.139344262295082,0.4,2.30067741935486,FALSE,NA,NA,NA,NA,NA
"F12244","Cdp europe is a subsidiary and part of cdp worldwide, an international non-profit that drives companies and governments to reduce their greenhouse gas emissions, safeguard water resources and protect forests. Voted number one climate research provider by investors and working with institutional investors with assets of us$87 trillion, we leverage investor and buyer power to motivate companies to disclose and manage their environmental impacts. Over 6. 300 worldwide companies with some 55% of global market capitalization a including more than 1. 200 in europe a disclosed environmental data through cdp in 2017. This is in addition to the over 500 cities and 100 states and regions globally who disclosed a including 118 cities and 49 states and regions in europe a making cdpas platform one of the richest sources of information globally on how companies and governments are driving environmental change. . Cdp europeas comment on the european commissionas draft delegated regulation in relation to the sustainable finance initiativeas mifid ii suitability requirements and distribution of insurance-based investment products background cdp is strongly supportive of targeted policy measures to promote sustainable finance through a harmonized legal framework governing the requirements applicable to investment firms, regulated markets, data reporting services providers and third country firms providing investment services or activities in the union.",6.57583544136784,0.252380952380952,4,0.0143222748815504,FALSE,NA,NA,NA,NA,NA
"F461702","Losses in the field, for example, can also be caused by bad weather or attacks by parasites, which are difficult to control, in some cases also due to some bans/limitations on the use of some plant protection products; situations where the agricultural sector has limited powers to intervene to avoid/reduce the production of such losses. These materials are usually left in the field and re-enter the biological cycle or are used for energy production.",5.22625107722319,0.155844155844156,0,24.9263311688312,FALSE,NA,NA,NA,NA,NA
"F25873","SAdra cell statement regarding dtpa classification under the clp regulation we support the information provided by the consortium of dtpa suppliers, dow et al. stating that there is most likely a lack of human relevance of the effects seen in rats at the estimated exposure. We would also like to point out the following practical impacts of the classification. The classification is completely void of public health benefits (none of the potential adverse effects of dtpa could materialise in reality), and could nonetheless potentially harm the environment and hamper the good current compliance with eu law. In the nordic countries, manganese concentration in the soil is higher than in many other countries, and therefore also in the trees. Chelating agents (dtpa and edta) are needed in the processes to bind and remove manganese ions and other metals originating natural from the wood (naturally occurring in the soil). The purpose for us at sAdra cell to remove manganese ions is to bleach with hydrogen peroxide (as required by bat 19 by the commission implementing decision 2014/687/eu and other eu environmental law). For paper and board producers manganese ions also have to be removed to control smell and taste properties in paperboard for food packaging (as required in the regulation (eu) no 1935/2004 article 3).",6.39277754508423,0.166666666666667,0.571428571428571,29.4233333333333,FALSE,NA,NA,NA,NA,NA
"F2768256","Comments European Commission Proposal for a regulation amending CRR Implementing the Basel III reforms in the EU Contacts: Eva-Maria Kienesberger Telephone: 493020915-530 Bastian Blasig Telephone: 493020915-560 E-Mail: kienesberger pfandbrief.de blasig pfandbrief.de Berlin, 6 January 2022 Response of the Association of German Pfandbrief Banks (vdp) to European Commission s Proposal for a REGULATION OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL amending Regulation (EU) No 575/2013 as regards requirements for credit risk, credit valuation adjustment risk, operational risk, market risk and the output floor of 27 October 2021 for the implementation the Basel III reforms in the EU The following is a compilation of the main assessments of the EU Commission s proposals that are of particular relevance to real estate financing and Pfandbrief banks. Therefore, the comments are focused on the topics output floor, real estate financing in the Credit Risk Standardised Approach (CR-SA) and in the Internal Ratings Based Approach (IRB approach) as well as on Covered Bonds such as Pfandbriefe in the CR-SA and in the Market Risk Standardised Approach. Output floor The proposal for the implementation of the output floor is noticeably characterised by the intention to reduce the negative effects of the output floor on institutions that use internal models for the determination of own funds requirements.",6.05938695625852,0.211009174311927,3.5,0,TRUE,NA,NA,NA,NA,NA
"F472496","Following the achievements of shift2rail, the proposed instrument a aatransforming europeas rail systemaa a shall enable rail to become the backbone of an integrated and sustainable mobility system in europe. To this extent, unife agrees with the economic, environmental, social and scientific impacts that the future instrument is expected to trigger. Among the policy options outlined, unife firmly advocates for aaoption 2 a institutionalised partnershipaa, pursuant to article 187 tfeu, continuing thus the present shift2rail joint undertaking in its current form. As in the case of shift2rail ju, working in an institutionalised partnership will prove to be an efficient way a for the aatransforming europeas rail systemaa instrument a to tackle the fragmentation hurdles identified in the inception impact assessment. Unife agrees with the european commission that rail sectorial challenges are better addressed at eu level by means of a common strategic research agenda and coordinated public and private r&i activities. Indeed, the opportunity to embrace the widest spectrum of the innovation ecosystem across different member states represents an indisputable european added-value. An institutionalised partnership will be able to bring together the rail supply industry a smes, large companies, start-ups a , with operators, infrastructure managers, academics and research technology organisations. Furthermore, the establishment of an institutionalised partnership will likely foster both medium and long-term commitment by all actors involved.",6.77967239200596,0.236111111111111,1,5.13833333333335,FALSE,NA,NA,NA,NA,NA
"F11739","We agree that aligning this disease list with those listed by the oie, the world organisation for animal health will improve coordination of animal disease surveillance and control across the european union. We do however have some concerns with some of the new listings particularly if some of these contained diseases go on to inform veterinary legislation applicable to the approval of confined establishments (as per ahl draft doc sante/7016/2019 supplementing regulation (eu) 2016/429, and annex c of 92/65/eec). Our concerns are as follows:1. Inclusion of low pathogenic influenza (lpai). Lpaias are not an oie-listed diseases and in particular lpai strains in wild bird species fall out with the remit of the oie terrestrial animal health code 1. Many lpai strains are considered endemic in wild bird populations and are rarely associated with clinical disease in humans and in wild and domestic birds. As such lpai fails to meet the european commission criteria of causing asignificant negative effects on animal health or public health or the economy or the environment or biodiversitya. We are assuming that the request to add lpai to the list comes from the commercial poultry sector as they may find it useful to screen their intensively farmed flocks for exposure and that their unique high density methods can bring about circumstances where conversion to virulence could occur.",6.70589178300386,0.184210526315789,0.875,33.9390789473684,FALSE,NA,NA,NA,NA,NA
"F7524","In these development activities, the paint industry uses not only special nanoparticles but also novel binders with nanostructures. Newly developed paints and coatings based on nanotechnology are becoming ever more important in the market worldwide. Cepe, therefore, welcomes the publication of the draft amendments to annexes of the reach regulation aiming to give more clarity and reducing uncertainty when registering and handling nanomaterials. The paint and coatings industry shares the eu commission's conclusion in its second regulatory review on nanomaterials that nanomaterials are similar to normal chemicals/substances in that some may be toxic and some may not. Possible risks are related to specific nanomaterials and specific uses. Nanomaterials are not hazardous per se. Many nanomaterials are not new, some of them are used since decades. We support the comments made by cefic but would like to add the following comment: recital 7 of the current draft suggests that downstream users must inform the registrants when a nanoform is transformed into another nanoform in the subsequent processing of the nanomaterial. According to the current reach regulation downstream users must inform the registrants about the use of the substance. Downstream user often use complex mixtures with nanomaterials and it would be impossible to identify the form of a nanomaterial in a complex mixture.",6.54428125769737,0.19811320754717,0.4,26.4924716981132,FALSE,NA,NA,NA,NA,NA
"F1995446","As producers of connected and digitized machines and industrial equipment, our sector is one of the drivers of industrie 4. 0. For our 3300 member companies (mostly smes), cybersecurity is one of the essential preconditions for digitization. The goal of strengthening security capabilities through an eu regulation is right. In our view, the envisaged measures on coordination and information exchange are purposeful. The proposal also contains suitable and in part appropriate measures to increase cyber resilience in industrial value chains. The vdma fully supports the security objectives of the proposal. However, by extending the scope to a new category of aimportant entitiesa, the proposal creates considerable burden on a large number of small companies. Based on figures from eurostat, more than 9,000 companies in the european mechanical engineering sector alone, of which almost 80% are small businesses, will suddenly be affected by measures that were previously only mandatory for a category of critical and aessential entitiesa. The resulting compliance burden is considerable, especially for small businesses with fewer than 250 employees. In our view, it is not an appropriate approach that ""important"" and ""essential"" organisations are subject to the same obligations. For example, a medium-sized company classified as ""important"" must comply with the same reporting requirements as a nuclear power plant.",6.52306077910084,0.226415094339623,0.636363636363636,23.2948427672956,FALSE,NA,NA,NA,NA,NA
"F8799","However this information, which is in conformity with what is required also for other products, already gives consumer some idea of the origin. We would like however if possible for it to be mentioned that the more specific the better for consumers best comprehension. Thus could these points appear at the end and not beginning? Best regards.",5.01753573707086,0.245614035087719,0,51.37125,FALSE,NA,NA,NA,NA,NA
"F9996","There are singers being imprisoned because of making songs that criticize the monarchy, and so are left wing people because of some tweets critisizing the government. Whatas worse: two peaceful catalan activists are in prison, the catalan vice president and one of the councelors are in prison too just because of defending cataloniaas right to vote and wanting the independence from spain. The catalan president, voted by the people, and half of the legitime catalan goverment are in exile. In spain there are political prisoners and people in exile in 2018. Meanwhile, extrem right wing people attack the ones wearing a yellow lace in the streets with total impunity. Please help us. This is an authority, corrupt, fascist state. Who wouldnat want the independence of spain.",5.81804196547311,0.111111111111111,1.125,53.2058928571429,TRUE,NA,NA,NA,NA,NA
"F484977","The attached document highlightAs our priorities in the update of the negotiation directive. . Opinion of the czech republic on the update of the 2002 council directives for the negotiations of economic partnership agreements (epas) with african, caribbean and pacific (acp) countries and regions the czech republic would like to use the opportunity of the opened consultations and present some general remarks on the initiative to update the directives for the negotiations of epas with acp countries (hereinafter athe directivea). As the global and regional economic context in eu, africa, the caribbean and pacific has evolved significantly, it is timely that the european commission has considered update of the directive. The czech republic fully supports this exercise, which should equip the commission with an up-to-date mandate enabling it to adapt the negotiations to trade reality of the 21st century and allow for deepening and broadening of the current epas with the willing partners. As we are not dealing with homogenous group, the directive should be flexible enough to allow for tailor made approach taking into account respective levels of development and support the regional integration and promotion of regional value chains. In particular, we would like to highlight our priorities in the following areas: 1) digital trade the evolution of digital economy is fundamentally changing the way we do business and conduct trade.",6.25549083563704,0.195555555555556,2,9.88474926253693,FALSE,NA,NA,NA,NA,NA
